date	review	rating	userName	title
2014-10-13 18:46:56	We need more podcasts like this. I'm 26 now and I grew up on Dr. Drew, it's nice to see a female voice in this game. I look forward to the regular podcast, her tips are practical and useful. I love how many podcasts she has. I only gave it four stars because I would love it if Emily could not talk over her guests, sometimes it's distracting. I get lost in who the interview or session is about - Emily or the guest? I'd also like her to speak more clearly rather than speaking so quickly she trips over her own words. Whether it's promotions or conversations, almost every episode includes her eating her own words. I think Emily has great things to say, I want to hear them!	4	CurlyLocd	A female leading interesting conversations about sex
2014-12-24 06:25:48	Emily is my girl! I love the great information she provides, and the flow of her shows. Keep doing what you doing girl. I know this made you smile :) happy holidays! Much LOVE <3	5	Papicruzer	I Love Em
2014-12-18 18:57:00	I listened to the premature ejaculation episode and it turned out to be an infomercial for numbing spray. Shallow garbage.	1	Cascadia73	Terrible
2014-12-17 00:52:49	Your show rocks I love how you put it all out there	5	JJbroadway	Best show ever
2014-12-16 18:47:29	I love the show! But there is one thing I cannot stand!!! I understand your mouth may get dry but I hate the sound everyone makes when they drink water! It grosses me out its so loud and it happens every episode 😑	3	Deeeeveeeee144400000999	Love
2014-12-15 07:54:39	I completely found this podcast by accident  after I listened to every episode of the hip hop podcast I was hooked on. I'm 24 from LI/NY and I am definitely learning a lot about sex love and relationships. I have learned new tricks for the bed, learned how to handle certain situations with females and how to weed out the bad women who want me from the good. I wish I found this podcast years ago but better late than never right?	5	Skitt4382	Love it
2014-12-13 01:57:21	Absolutely love this podcast! Listen to it every week. Also love Emily, she's adorable and so funny.	5	Ren123f123	sex with emily
2014-12-12 21:20:02	Some of the information and guests are interesting and informative But they talk nonsense for the first 20 mins of the show and don't even get to the main topic until right at the end. So most of the show is the two hosts talking to each other about nothing.  Like listening in on two teen hipsters small talk to each other. It's annoying.  If I wanted to listen in on people talking I would take my earbuds out and eves drop on the hipsters on the other side of the bus.  Make the show shorter and just talk about the main topic and not all this other nonsense that nobody cares about.	1	Hauntedmac2	Good info but not very good show
2014-12-09 02:32:10	Emily belongs on the Howard Stern show. Her target audience is insecure adolescent boys who will think she's hot, overlook her own insecurity, and have yet to touch a boob. And even they would be better served by finding another podcast. It's not that there's nothing useful here, it's that it's at such a ridiculously basic level and couched so thoroughly in Emily's desperate need for approval that it's irritating. There are many much better options -- don't waste your time here.	2	terminalfatigue	As bad as drivetime radio
2014-12-07 07:09:34	I began listening earlier this year and am a huge fan and never miss an episode! Great with Anderson and menace you Emily have given great advice and opened my eyes to new things! A must hear show for everyone!!	5	Dammitman	Incredible show!!
2014-12-05 15:06:58	If you want to improve or begin your sex life Emily has great information and motivation for you! Please understand she also helps people who are very different from you so don't listen if you don't accept other people's desires and choices.	5	Jason, California	Improve Your Sex Life
2014-11-26 21:39:22	Great idea, but a complete fail. Do not waste your time.	1	Steve42567884322	ugh, no
2014-11-19 10:52:52	I love Emily...great podcast...	5	Muggles1812	Love it
2014-11-09 04:56:14	5stars!!!	5	Thecat64	Great podcast
2014-11-05 06:35:26	I Love listening ! and even more I love USING the all the great advice Emily, Menace and everyone else give.	5	Dittosan	Omg it's so good
2014-10-30 17:22:03	If you've listen to sex nerd Sandra you'll love Emily as well!	5	Timmy badger	Awesome podcast tons of content!
2014-10-28 19:38:57	Very informative, great topics, and very informative	5	edpalmer	SexAlicious
2014-10-23 03:09:08	Emily has an unbridled enthusiasm for sex, from talking about it, to sharing details and tips with guests and the on-air cohorts, yet the podcast is more sales pitch than sex advise, what with the constant pitching of products. Add in the lugubrious pre-subject banter and it’s a healthy investment of your time just to get to the topic which, often, is not detailed or anything not found elsewhere.	2	Guerrillascribe	Plenty of Potential Yet It’s Premature
2014-09-30 15:31:45	"Emily offers tons of useful information in a way that balances her nerdiness, sense of humor, and great interviewing skills. 

My only critique of the show is that male guests are often really creepy and misogynistic. Not all the men, but many of them just regurgitate tired stereotypes and ideas about what women want and what men should be like. To me, that gets in the way of Emily’s message about making knowledge about sex comfortable and accessible. I commend Emily for putting up with them."	5	Julitton	LOVE THIS PODCAST!
2014-09-21 00:39:37	Great topics and excellent advice.  I learn something every time I listen.	5	Regalzr7	You should love Emily
2014-08-23 04:15:21	Been listening for about 2 months, and I luv the show, been learning new things and always waiting for the next episode, thanks for the info, keep up the good work!  Bobby, Tx	4	Bobby1007	Nice job
2014-09-18 20:00:21	Love it... I learn something every time I listen.	5	Kiki11765	Educational
2014-09-18 01:19:43	Emily Rocks! Anderson Rocks! Menace? Not so much	5	Clash1970	Rockiest Rock That Ever Rocked A Rock and then some…..
2014-09-17 23:42:38	First heard you on the Brody Jenner podcast and fell in love!!! I immediately went and subscribe to your podcast, your voice was the first thing that drew me to you, I just loved the sound of it. Anyways I learn something new every week and look forward to the next show, and you've made me realize how little my 27 year old self actually knows about sex, toys, health and the usage of never having to much lube.!.! I've even got my husband and a few friends to listen. So keep up the good work. Love always Amanda	5	Brandon Innerst	Amazing
2014-09-03 18:25:14	I'm a new listener but I can't stop listening to her great energy useful information and sexy voice	5	Sexpositive2000	Can't stop listening
2014-09-01 01:39:27	This is a great podcast!  Not only is it entertaining, but you can also get good ideas for spicing up your sex life.  I mean seriously, who doesn’t want to be having great sex?!  Listen and enjoy - two thumbs up!	5	SBaader22	Communication is Lubrication!
2014-08-31 18:24:49	I started listening to your podcast 8 months ago. By far this is one of the best podcast I listen too. I really enjoy all the topics and advise you give. Also it is not to lengthily. usually under an hour. Keep up all the good work. Rob from MI	5	rwinford2307	Best Podcast
2014-08-27 18:38:44	i love listening to this podcast! she gives great advice and i have started to try new things with my husband without really thinking about it so it’s even sinking in :)	5	amand4su3	do it
2014-08-26 04:39:21	Love it! Normally hate listening to people talk, however I love listening to emily! :)	5	Kaylea Bornstine	Favorite!
2014-08-23 16:53:07	I Love this podcast. I like listening to radio talk shows & they are usually on in the am. So it's great to be able to get into my car day or night and listen to Emily talk about different topics and products.	5	VA Game Fun	Happy Listener 😊
2014-08-21 21:19:21	I have been a listener from her first debut on itunes. Emily and Menace are great together and have provided lots of information about human sexuality. It has helped me in my personal sex life and communications.	4	shouser1955	Long listener
2014-08-21 22:57:40	Ive been listening for a long time and love the show. I have no idea where some of the bad reviews come from(competition??) but they are WRONG. Always informative and educational. Ive learned a ton from you Emily! Keep up the great work! Thank You!!	5	dtsoll	Love the show Em!!
